153.767	-103.986	16.7217
109.514	30.4104	0.533601
-18.8068	0.119997	9.77459
-24.8299	55.3975	-0.0542217
-75.2151	-52.99	36.8013
-124.058	17.5072	6.42488
-157.598	94.9963	-2.15244
95.1287	-96.0961	16.6459
-21.9613	15.2158	4.59939
-120.929	-7.14167	10.8031
171.032	-31.6186	7.30196
58.2412	114.022	-8.73032
23.7517	76.7107	-3.57532
-118.428	104.336	-4.09875
180.313	43.3727	-2.12714
-13.1148	-96.4665	18.4808
21.3433	40.9826	1.47586
-138.288	-63.8933	16.6875
-71.4345	111.768	-5.86292
174.862	-102.588	16.3067
-48.3076	-56.1278	19.3053
-43.935	62.2224	-0.544832
57.2683	-73.527	14.3252
-46.4043	-25.3	10.0956
-38.149	-22.7634	9.67942
-126.756	109.653	-4.45854
125.462	25.6392	0.851796
36.0792	-117.391	20.2783
68.1301	-80.3968	15.0531
-56.8967	88.7867	1.77288
122.947	105.962	4.07405
27.1232	32.3837	14.7019
-3.42765	113.773	-7.53486
67.1931	10.9426	3.61461
-95.4827	49.0194	18.1443
-121.265	24.779	5.44746
-32.2587	-113.77	21.0286
145.719	-97.7247	16.0544
132.057	131.281	-12.0655
-54.4388	-98.5698	19.4268
131.47	-55.7907	34.0132
-49.2988	16.386	5.08371
157.58	-11.7302	5.00914
66.7598	56.3631	-1.87075
134.58	-69.07	32.8736
158.14	-48.1806	9.56057
16.4499	-35.6605	10.2579
74.3272	99.5755	-7.18202
96.9338	-31.7221	9.53303
154.044	51.2902	-2.70294
126.839	127.567	-11.4007
85.8505	10.4107	3.35372
11.068	-40.6752	11.0118
-83.2785	84.2064	20.8578
182.162	93.0425	-8.15183
76.8875	110.66	-8.59866
-143.689	32.3465	4.94194
58.3644	97.2275	-6.56631
-52.644	-75.5782	28.7869
17.2557	-8.84497	28.4655
93.983	-0.481719	4.60819
-50.1777	-67.0161	26.2896
99.1705	89.2228	14.7523
-7.09134	-9.66388	20.5203
108.409	129.174	-11.2799
179.113	125.126	-12.0322
159.153	-109.363	17.2904
50.6137	70.9564	-3.24566
172.381	-110.508	17.2459
-40.6046	-94.5272	18.7529
-13.8098	31.0158	2.63648
56.5577	0.703313	5.17613
-132.374	99.8329	-3.24311
-33.0156	64.1771	-0.973138
185.812	26.0753	-0.199886
101.972	-2.91245	4.87182
156.232	81.5795	-6.31037
171.65	101.274	-9.03545
177.154	80.6581	-6.5839
32.7253	12.3288	25.3942
-49.3186	22.9146	4.28075
40.6947	-14.7139	16.5322
38.0437	-9.7706	21.151
149.282	16.671	1.60618
134.721	125.4	-11.2968
-152.19	12.2218	7.53292
-15.9997	-72.2743	15.4762
27.785	-99.4666	18.1351
-10.0123	-11.0164	17.5875
113.46	-61.1834	36.4471
-44.0653	99.7934	-5.11206
141.994	-27.423	7.17637
163.629	-63.8638	11.5457
124.136	48.5537	6.82981
16.5839	-50.6742	12.1793
81.294	-57.5167	11.8362
147.128	-15.3023	5.54244
-24.174	-86.3694	17.3728
-65.9413	103.853	-5.03485
62.5971	-66.7704	13.4021
108.642	-107.54	17.8424
164.303	63.7141	-4.33605
132.313	-35.7847	22.8545
-21.6319	-49.0553	12.6344
-59.1659	-41.359	18.2891
-123.164	-7.63377	13.1065
54.1497	-28.7534	8.82136
62.3163	-39.6692	10.0997
-46.7862	90.7058	-3.95396
34.8797	34.2125	6.07134
-90.548	-105.64	21.0371
-132.638	-52.5819	15.1531
6.68792	13.762	27.6397
46.6014	-81.9031	15.6125
72.1685	49.7877	-1.16906
-152.615	-114.946	23.1946
29.2842	51.9344	-0.734518
-129.58	94.3187	-2.6278
-24.6402	9.42716	5.43296
-138.38	-107.69	22.1598
46.0563	-22.9318	8.19054
-60.5161	115.466	-6.57139
154.395	25.4155	0.551893
-62.9422	-5.83679	8.09025
48.8797	-37.1892	9.98001
45.0784	94.176	-5.98199
-16.8412	92.6174	-4.72294
31.5205	112.815	-8.04623
100.496	-97.8945	16.7915
174.168	-62.1856	11.1391
-102.662	-90.8667	27.8909
160.969	118.11	-10.9707
-1.54339	-10.7423	23.5354
-15.9671	-77.2687	16.0893
145.98	-118.587	19.1657
100.211	109.147	-2.56973
-149.745	-120.621	24.0224
-21.4246	-88.8837	17.6576
-98.9649	2.60547	7.74576
-1.98789	27.7014	15.8657
168.443	-34.2547	7.60275
154.357	28.861	0.0634696
-43.3495	-70.3062	16.5768
-13.4833	-31.6551	10.3248
-33.0524	69.0856	-1.62515
-3.26964	85.6991	-4.09502
143.376	-117.807	18.6079
11.0767	-42.3462	11.1982
-35.6208	28.9026	3.21679
94.258	-34.1821	10.4176
-32.6192	-34.2311	11.0293
156.472	64.3174	-4.2688
-57.3794	-33.5583	11.3659
89.4609	-81.8172	16.7588
62.0685	-14.3757	6.91692
72.1426	51.4665	-1.4353
61.4068	56.2058	-1.73385
118.575	-44.9687	32.5439
61.0124	101.537	-7.21882
142.148	-123.491	9.44627
133.886	-12.8379	5.46082
14.1046	-84.989	16.5847
-121.322	-18.6495	10.7098
-118.581	-87.4505	19.2413
-67.9381	81.4911	17.2705
-24.5433	-11.9573	8.02727
16.6396	-59.0406	13.2001
151.198	-108.328	17.2857
177.527	-103.537	16.3214
89.0242	-34.53	8.85245
184.166	-32.4516	7.17133
112.791	-19.884	6.68434
-118.428	104.336	-4.09875
3.11635	-74.8707	15.4574
114.178	83.3294	19.0793
109.25	73.2393	19.5605
79.2575	-114.77	19.2114
85.9717	-1.43196	4.89843
-27.7314	100.42	-5.38163
-104.59	-29.8105	11.7612
147.774	132.125	-12.3777
93.8876	-72.1622	26.8657
1.26136	-7.85429	25.8298
-38.0277	-47.4335	12.7446
165.69	-26.4264	6.69784
80.0948	52.5449	-1.60156
-63.2077	106.399	-5.39762
-2.01561	-123.506	21.6399
-98.9947	20.353	5.46143
69.1659	85.8882	-5.39307
184.533	-53.4869	9.79427
149.224	20.1219	1.2013
106.046	-65.8805	34.726
-58.9412	54.2261	9.55981
62.6822	-75.2425	14.5278
76.7665	124.173	-10.1575
-21.8575	-1.20707	6.78265
-132.791	-120.811	23.6819
125.711	6.80608	3.18187
-127.001	-71.9875	17.4718
178.269	7.64319	2.27057
78.1622	-17.6091	7.02093
-43.7213	1.76709	6.78907
-24.5441	-8.65666	7.67616
95.4442	51.8986	6.32207
148.472	78.6813	-6.17674
75.7716	-43.8846	10.3566
-112.984	57.7254	12.4025
145.179	127.667	-11.6699
11.4047	-97.5737	18.2005
187.081	-50.8481	9.48261
97.1192	-84.7396	22.4045
178.982	-35.9622	7.7057
46.6649	-88.7088	16.3642
-157.889	-88.6562	21.1024
-40.7921	-48.2674	12.8794
99.8333	-87.4711	22.1662
34.5173	72.0843	-3.17303
58.9468	31.7965	1.21698
-100.335	-73.6957	35.9966
32.719	-22.4527	16.2901
125.297	-27.8632	14.8282
-85.1219	14.9431	5.88556
22.1288	-25.6894	17.6401
154.464	21.9478	0.846705
46.2259	-41.4269	10.4365
2.16429	77.628	-3.33899
51.4734	-27.9227	8.79196
-46.8015	95.6055	-4.49409
32.7598	7.50862	26.2196
38.772	-114.911	19.8402
132.617	89.6945	11.8238
1.9809	109.042	-7.05014
-76.6118	-111.54	21.5719
86.2907	-30.2742	8.45582
-43.6919	-12.9763	8.55625
7.65919	64.5798	-1.79996
-115.695	31.3104	4.50116
27.6485	-0.476171	28.4235
169.269	84.6867	-6.97455
82.7476	51.7767	-1.55853
113.407	-48.1759	33.5404
30.2224	0.242351	27.4732
-115.686	13.6293	6.71017
171.69	99.5382	-8.90801
124.359	116.298	-10.0033
-57.5352	21.9418	4.5486
93.7686	-41.0399	19.2926
-96.8708	62.6788	22.5824
-115.659	93.9833	-2.94457
50.5008	84.344	-4.89509
106.645	77.2637	19.2624
164.419	56.7874	-3.5838
171.581	-64.8025	11.4816
92.8839	52.5903	5.2957
163.007	-25.5473	6.7654
-10.1923	-124.205	21.8713
-11.4682	102.707	-6.02982
188.749	6.05165	2.22042
178.169	14.6029	1.38742
-53.6906	-88.8906	23.3329
-77.6817	-75.7129	40.6025
86.9858	-89.9722	16.0249
-63.5527	-43.2739	25.03
25.1852	-112.114	19.7963
-8.61559	73.9675	-2.70069
187.949	49.7151	-2.65603
180.084	-99.1767	15.7078
-14.1879	105.069	-6.25699
186.78	-33.3147	7.2611
114.107	-118.061	19.0623
-29.7543	-63.1105	14.5737
111.075	125.045	-10.8753
13.8384	-48.1679	11.9291
26.6606	44.3795	0.254942
61.0594	94.8177	-6.36413
185.966	15.6237	1.1918
-16.7228	66.3057	-1.57541
182.585	65.1985	-4.81972
-24.4435	-30.0682	10.3372
-3.30628	92.3002	-4.94316
156.494	-108.433	17.2113
-35.1166	-91.2664	18.198
9.41125	-1.40484	29.5632
188.123	-107.297	16.5768
143.213	-71.4775	27.0823
11.173	-55.6862	12.8945
40.3416	26.5122	11.227
6.17915	-22.0717	19.9452
80.1086	50.8517	-1.47324
38.234	-54.0568	12.115
-43.7468	6.66943	6.14676
114.624	-83.4302	30.8272
53.1049	90.3049	-5.75477
-146.713	-59.8661	16.3734
81.6723	-93.3276	16.5559
-10.2379	-115.787	20.8318
-16.847	97.5541	-5.30201
48.1385	46.604	-0.48025
23.8144	66.7387	-2.42917
-68.3027	101.311	-2.43302
158.065	-42.9681	8.88549
-1.79512	24.7229	18.5603
-24.5205	-13.5945	8.28327
-91.3591	84.716	20.543
111.88	41.6631	0.480081
-11.4126	92.8202	-4.86296
106.959	67.2973	18.3697
6.17915	-22.0717	19.9452
105.841	-52.514	33.2881
127.185	77.9543	17.1839
58.4084	90.5127	-5.85111
-74.0811	24.8735	4.48525
-7.99976	-34.9286	10.6751
-75.799	-85.6135	37.5933
-57.595	39.8485	2.3077
-38.5116	70.5538	-1.69112
-3.45129	118.731	-8.05766
12.6879	124.447	-9.22755
-16.6295	49.8657	0.393212
-13.553	-16.7672	8.56666
82.2048	67.3313	3.70252
0.00357373	35.8439	6.08002
129.851	-33.5078	21.3297
120.047	37.4819	-0.538999
47.9924	65.0113	-2.54595
79.5317	113.317	-8.98762
114.777	103.091	8.91631
86.7302	-77.5205	16.2693
-10.0123	-11.0164	17.5875
-54.8591	-64.2268	30.8014
-110.242	-91.6469	19.334
-21.3609	-100.564	19.1114
-8.70886	92.0975	-4.8107
124.619	75.3982	18.1001
86.0822	-11.6015	6.15382
37.24	66.3381	-2.52907
87.3082	128.092	-10.8911
-138.052	48.4567	2.90183
-93.4381	25.3043	4.77367
-4.12243	12.9868	23.2958
47.6189	111.861	-8.1607
-18.9964	-23.4207	9.46917
66.2489	113.547	-8.72696
-24.3512	-48.2265	12.6111
-10.7915	-25.8577	9.50476
181.73	-43.8274	8.67987
77.0572	92.096	-6.30171
-100.727	-53.5087	31.693
30.1875	6.80893	27.4066
51.9323	-76.8923	14.7858
169.978	36.151	-1.1101
-62.9748	7.19814	6.51345
-67.1195	-66.4495	38.4072
157.435	-3.05946	4.01589
-32.288	-108.763	20.3922
-105.822	98.3204	2.97015
153.231	111.674	-9.95595
165.136	8.30185	2.40121
99.3424	-3.80729	4.95684
-112.902	25.7445	5.18951
-43.412	-80.4323	16.9947
-38.3803	37.8474	2.22576
-40.8362	-35.0963	11.2961
182.032	103.487	-9.55072
151.233	-110.076	17.5287
-55.0351	110.796	-6.1098
167.43	30.0238	-0.283234
3.20538	-89.9555	17.289
16.9384	-99.3386	18.2768
-140.721	105.146	-3.68446
-22.409	113.784	-7.15797
47.9354	73.3733	-3.54759
22.2077	23.3965	23.831
5.8678	33.441	13.9479
171.909	-84.0919	13.9135
183.575	2.49505	2.83345
149.701	-10.9494	5.00819
139.776	-49.4303	27.8629
-149.536	-46.2208	14.6126
57.4079	-87.1078	16.041
150.662	107.235	-9.27358
187.319	-63.1679	10.953
41.5749	-122.616	20.8048
147.327	-29.1294	7.2807
133.855	-88.2695	23.5769
-27.1539	-32.5724	10.6215
163.357	131.236	-12.4405
-60.5252	118.726	-6.96161
35.1478	23.8727	18.3681
-75.3574	78.9783	21.0298
111.619	85.6885	18.4833
127.006	112.14	-9.37033
37.9672	7.21082	23.4418
93.9973	-36.7752	14.8175
40.5179	12.6326	20.331
4.68129	106.672	-6.86331
-57.5352	21.9418	4.5486
-143.886	-51.0156	15.1384
-118.474	24.0281	5.48078
43.3451	-14.2576	14.0566
123.322	-14.6458	5.91967
-10.6259	-50.6944	12.658
69.3215	67.3792	-3.21178
47.9116	71.6967	-3.41416
-12.5594	4.76981	18.2887
-135.467	-53.4126	15.2423
-154.708	-87.5536	22.0261
161.662	66.2222	-4.56649
179.718	83.3664	-6.98402
124.345	-34.6357	24.4604
-27.4902	38.102	2.02472
64.2496	38.6427	0.312979
36.0018	-108.889	19.2207
71.4665	125.6	-10.2284
121.079	51.2902	10.3233
-57.1301	-119.262	22.1389
188.586	14.7992	1.25507
85.5693	35.7913	0.294676
-0.616445	93.2281	-5.083
107.07	14.1796	2.57202
-46.61	35.2086	2.68533
88.7342	-66.1059	23.2881
178.674	-16.7562	5.28756
-143.549	97.8534	-2.82773
-0.74481	116.37	-7.83453
-140.913	33.1943	4.69944
95.1071	-94.3747	16.4317
16.1612	39.5495	5.73147
-107.395	-105.508	21.2622
45.5781	34.0071	1.22459
-4.9631	-87.3306	17.251
97.4541	106.489	0.0538292
51.1656	2.80427	8.53166
-15.7441	12.9726	12.2161
130.786	-28.212	12.7714
-140.822	47.6005	3.17538
61.5881	36.0602	0.699004
-104.472	-50.5354	26.9515
-126.78	85.5928	-1.68369
59.8877	-65.8944	13.4019
156.515	-110.184	17.4527
-11.3352	76.3515	-2.85917
-7.42935	24.1564	14.619
161.739	61.0312	-4.01229
-57.5764	44.7461	1.8795
153.624	-95.2268	15.616
-110.606	-57.5463	25.223
115.157	58.2363	15.6973
-10.3613	-97.3443	18.4994
182.955	-112.49	17.3647
-149.13	88.0896	-1.48096
-121.318	-20.2554	10.9394
-15.931	-83.9247	16.948
104.196	33.6974	0.285194
-48.9367	-91.9786	18.5515
67.657	-34.5817	9.37408
61.5806	37.7362	0.459095
-7.99997	29.9493	7.16625
-21.5525	-62.2895	14.3513
120.749	-18.953	6.50738
-82.2854	-29.6409	11.355
-49.1066	-127.546	21.0095
-9.73986	12.3753	19.438
148.331	-95.1442	15.6918
-151.966	93.5839	-2.13094
160.083	-3.90972	3.96491
13.9425	-61.539	13.5841
62.4205	-49.8191	11.332
-68.4668	38.0321	3.40632
-138.357	-97.9315	20.9107
-49.2026	-14.6756	8.84489
-101.799	34.0109	3.87558
185.75	29.5664	-0.588806
17.305	4.54217	30.262
-51.5093	67.9143	3.56099
72.9985	-32.8643	9.08626
-43.6919	-12.9763	8.55625
31.4508	124.497	-9.50011
70.216	-23.5954	7.87872
-75.2675	77.4281	21.6682
129.795	-97.4598	16.3188
100.909	-51.3789	30.8078
-11.2517	59.8835	-0.972448
49.2156	-72.618	14.3876
5.06197	45.4859	0.551586
74.8517	45.6478	-0.728464
145.449	106.993	-9.24512
-85.8617	83.3474	21.3327
-101.769	-100.628	20.5734
-21.3991	-92.2124	18.0913
164.918	22.1547	0.59692
-38.1071	-26.0428	10.1148
2.487	38.1066	2.86919
-35.5932	20.7145	4.21147
-2.38485	-64.836	14.2839
124.382	114.587	-9.88267
157.738	-22.138	6.2566
-35.5059	-0.592116	6.81189
121.233	-42.6849	31.2107
31.6846	91.1471	-5.37185
-29.8182	-49.8953	12.8849
167.471	28.2832	-0.14158
-70.2905	77.5282	19.6403
183.985	-21.9605	5.83319
-91.4425	59.7152	23.0471
121.027	-53.6602	35.7185
38.7796	-125.603	14.3877
-49.1802	-21.2212	9.67058
-38.3366	24.7626	3.84328
56.7787	-22.8551	7.98076
144.219	2.78874	3.37649
1.91389	120.629	-8.48269
61.5112	44.4539	-0.332179
-2.24446	-88.242	17.1274
109.739	11.6714	2.84649
-137.977	93.2403	-2.39806
-87.7742	-104.866	20.8116
-1.88861	26.2181	17.2916
148.855	47.6927	-2.16644
-45.9849	-79.1882	18.4432
126.884	125.854	-11.2076
66.293	108.497	-8.25469
32.7196	-42.2868	10.8347
105.87	-55.7588	34.0395
135.147	-76.6869	30.4667
-16.784	79.46	-3.12423
53.1644	85.2794	-5.13055
27.0614	33.8631	12.9656
-8.59743	72.3236	-2.41436
176.186	-24.6314	6.27624
178.511	-6.30161	3.93632
77.5004	46.5662	-0.836929
171.185	-40.349	8.33992
99.9951	57.5583	12.8741
48.8539	-33.828	9.54536
164.378	-107.687	17.0672
-58.1996	70.504	12.4221
-135.512	-79.277	18.5128
65.7817	-111.957	19.0552
28.8199	118.531	-8.66075
-146.853	-88.9983	19.8274
-41.3155	90.9009	-4.143
30.3379	-81.7878	15.7918
117.989	-24.6932	8.8114
-49.5193	88.1612	-3.54551
178.781	-23.7352	6.16806
6.62519	-9.1778	27.3308
-62.8917	-28.6824	10.8964
183.985	-21.9605	5.83319
189.833	-58.7645	10.4467
188.088	-105.525	16.3521
105.959	-108.347	18.0205
159.055	-104.088	16.6359
156.295	78.1246	-5.97863
11.9994	-7.20943	28.8621
-135.169	111.752	-4.65406
17.2856	-2.03324	30.0042
-126.795	83.9893	-1.48313
113.38	-49.7157	34.2861
151.219	67.5808	-4.7444
-35.8557	89.4608	-4.01957
-140.965	-5.20875	9.47423
100.519	-99.6253	16.9875
181.858	113.936	-10.6754
30.1799	-61.5719	13.3436
122.95	16.1849	2.13281
-62.9363	68.9318	16.5465
97.5677	-89.5591	17.8045
-106.836	89.5806	11.4251
157.845	-29.0674	7.17561
-11.3067	71.4098	-2.33139
-19.3743	53.9049	0.0133886
115.941	-55.304	35.9908
-51.6819	-96.0994	19.1056
92.4938	-100.366	17.2029
-101.438	-84.5539	32.4869
62.6077	-68.4601	13.6424
0.236751	-50.6924	12.4304
-76.1219	37.3616	7.17293
120.679	-13.8104	5.87716
179.096	-42.954	8.60135
-149.105	104.054	-3.34952
143.973	20.0178	1.29746
94.327	92.2574	10.8664
166.434	-73.5038	12.7001
109.681	63.1882	17.58
89.7331	-94.3275	16.4206
11.306	-74.0789	15.217
137.922	-108.948	17.5688
182.952	-110.751	17.0379
175.317	29.335	-0.334388
51.1656	2.80427	8.53166
-54.8204	34.2162	3.00495
-60.3079	32.4687	3.31664
-35.2235	-63.0997	14.68
58.6888	60.3119	-2.30878
48.5398	-2.50238	13.024
173.994	119.636	-11.2742
-57.75	104.982	-5.37927
-57.1518	-112.621	21.2875
-52.7327	-77.3584	28.3981
76.4913	-108.697	18.5258
-16.0982	-52.3661	12.9248
-144.033	-99.5475	21.1374
116.586	-33.8595	24.2619
158.162	-49.9076	9.83646
13.0531	68.0598	-2.32182
31.5205	112.815	-8.04623
112.098	65.8166	18.431
-7.49688	-123.416	21.7053
-79.5554	-6.04693	8.40632
97.9768	51.2175	7.48243
96.8276	-16.6067	6.5248
25.1181	-105.398	18.7637
122.111	-31.0849	20.705
-49.5758	106.116	-5.66516
-43.6707	-14.6184	8.73613
40.6785	-12.8721	17.4476
116.757	-117.24	18.9391
-80.7488	60.008	22.8908
101.658	78.6801	18.0346
34.7442	42.0887	0.396394
145.631	-92.4796	15.4166
-149.506	-39.7853	13.8535
9.39434	-4.74561	29.124
51.8712	-70.0811	14.0847
56.6429	-7.70066	6.19338
56.8786	-32.9413	9.34375
-110.079	-68.2124	28.746
-13.5332	-21.7366	9.09667
153.566	-91.7252	15.1817
-71.4343	106.893	-5.29199
105.821	124.778	-10.7501
-93.3168	-126.211	23.6832
115.34	-90.1642	25.6394
177.383	-94.7326	15.1488
63.0787	-112.768	19.1935
65.4464	-81.2004	15.2892
185.606	38.2823	-1.64223
-13.0205	-10.8032	14.0788
-52.0972	33.4585	3.02318
61.0124	101.537	-7.21882
105.978	-62.4445	34.7321
-13.874	42.533	1.21906
54.8498	-99.8016	17.8085
-30.4902	106.057	-6.13818
-126.869	26.279	5.39469
-35.5335	7.60737	5.81616
132.904	-81.4112	29.1596
-132.407	88.6188	-1.90724
34.1898	117.108	-8.61977
19.6736	21.0932	25.5423
134.473	-67.2415	33.2246
-143.628	56.3153	2.12154
187.885	53.2005	-3.06832
-101.765	32.4122	4.20419
84.5442	95.0253	0.25417
-51.9772	-2.44272	7.39847
-30.2154	40.4955	1.76562
54.4508	-59.1228	12.5665
-146.501	37.8752	4.2819
-38.343	29.6678	3.21173
-14.2554	119.902	-8.01161
120.274	18.6904	1.7908
43.5399	-40.576	10.4595
67.9885	-66.8255	13.2015
168.641	-48.1779	9.47425
-89.1067	-35.569	19.5071
62.3163	-39.6692	10.0997
-129.796	-37.2568	13.1349
142.553	-57.1527	28.3348
-35.8699	100.925	-5.21258
35.1478	23.8727	18.3681
112.252	-27.2581	14.0044
57.0021	-46.4285	11.0571
69.6507	33.7278	0.834817
61.6527	29.3451	1.53689
-8.8207	113.541	-7.41784
-52.5219	-70.4798	29.0998
10.5054	42.3081	0.765259
62.4903	-56.6042	12.1142
8.32159	-39.8519	10.9549
64.2178	42.0025	-0.103387
153.403	-71.0445	11.4724
153.92	-112.769	17.806
26.271	99.2595	-6.28726
78.8778	-82.1908	15.1452
-16.7677	81.1046	-3.34638
170.385	10.118	2.05011
8.77394	-103.431	18.9859
-149.212	64.1535	1.31571
-37.8122	-100.36	19.4698
-76.8564	27.254	4.26918
-110.14	21.7703	5.58951
82.0771	121.052	-9.97518
-82.3046	-26.3978	10.9006
11.3645	-82.453	16.2981
-69.7609	-59.2216	37.9078
-24.4169	-35.019	10.9419
-4.31521	19.1701	20.5155
141.944	-23.9642	6.77736
-46.3098	-51.573	13.3763
141.678	-4.99437	4.42507
-64.5936	-67.4889	37.5378
25.062	-2.94276	28.6749
12.7392	116.142	-8.19629
-7.82753	-66.4793	14.6124
32.4712	26.2535	18.0312
47.8633	81.734	-4.60543
166.948	62.9351	-4.30373
-46.3523	-38.4179	11.7673
56.2661	32.5704	1.1294
59.7203	-48.9795	11.2442
159.555	30.7048	-0.273127
-80.9399	-83.6327	38.7188
121.07	-58.6055	36.5442
19.8569	-7.96891	28.5717
178.762	-21.9983	5.90126
-158.171	-85.68	19.7975
179.663	86.844	-7.40794
4.09653	1.61618	28.5017
-49.2105	-11.396	8.48316
91.9441	96.2516	6.81496
19.6025	-93.4785	17.4655
-26.9226	-80.529	16.7007
-14.0575	78.7293	-3.10207
-110.131	26.5999	5.00587
129.817	83.8227	15.2167
-18.9311	-38.2984	11.2416
53.5721	35.0286	0.937506
30.5528	-107.137	19.0014
7.35659	112.585	-7.5925
-19.6063	101.56	-5.70788
-62.6511	-100.846	20.3037
-10.2782	23.0473	12.6391
11.5209	-104.323	19.0049
107.201	62.244	17.1135
-124.067	49.5866	2.4295
-60.4912	105.691	-5.46944
78.1303	-14.2308	6.56156
-154.928	56.0238	2.19907
105.914	-104.886	17.5892
22.4053	-12.3818	26.6485
